session_id,user_id,trip_id,session_start,session_end,page_clicks,flight_discount,flight_discount_amount,hotel_discount,hotel_discount_amount,flight_booked,hotel_booked,cancellation,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,hotel_name,nights,rooms,check_in_time,check_out_time,hotel_price_per_room_night_usd
644438-fd6b2b6e498340338aee4ad7ddde7a3f,644438,null,2023-03-10T01:37:00.000Z,2023-03-10T01:40:28.000Z,28,false,null,false,null,false,false,false,1978-08-19T00:00:00.000Z,F,true,false,usa,new york,LGA,40.777,-73.872,2023-03-07T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
642553-65985af2977f4844aec00f3a2643a323,642553,null,2023-04-18T20:03:00.000Z,2023-04-18T20:04:11.000Z,10,false,null,false,null,false,false,false,1997-04-27T00:00:00.000Z,F,false,false,canada,edmonton,YEG,53.31,-113.58,2023-03-07T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
646197-b8ef965d542c4911acf56b115810c452,646197,null,2023-05-28T16:46:00.000Z,2023-05-28T16:47:03.000Z,8,false,null,false,null,false,false,false,2000-11-28T00:00:00.000Z,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-03-08T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
699040-6ec79c121e8f4e2e80b406820b219618,699040,null,2023-05-14T21:17:00.000Z,2023-05-14T21:17:39.000Z,5,false,null,false,null,false,false,false,1988-07-12T00:00:00.000Z,F,false,false,usa,kansas city,MCI,39.297,-94.714,2023-03-28T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
716801-55a3f43565d94a2f82329e0c20b90bed,716801,null,2023-04-22T11:17:00.000Z,2023-04-22T11:17:45.000Z,6,false,null,false,null,false,false,false,1956-09-10T00:00:00.000Z,F,true,false,usa,sacramento,SAC,38.513,-121.493,2023-04-03T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
668172-e54e81e853ab40b885f7b75bcd8930a0,668172,null,2023-04-29T17:20:00.000Z,2023-04-29T17:23:07.000Z,25,true,0.1,false,null,false,false,false,1990-10-09T00:00:00.000Z,F,false,false,usa,san francisco,SFO,37.619,-122.375,2023-03-16T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
658528-23d33e8c2b0c405e8dc84c7449d6da29,658528,null,2023-04-19T18:15:00.000Z,2023-04-19T18:16:02.000Z,8,false,null,false,null,false,false,false,1975-09-07T00:00:00.000Z,F,true,true,usa,sacramento,SAC,38.513,-121.493,2023-03-13T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
657796-c5a9cc06d4124f44860e73bcf7083a11,657796,null,2023-03-15T21:18:00.000Z,2023-03-15T21:19:03.000Z,8,false,null,false,null,false,false,false,1982-06-24T00:00:00.000Z,F,true,true,usa,modesto,MOD,37.626,-120.954,2023-03-13T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
720819-637935954ddb4046a7ee46aace5b81f7,720819,null,2023-04-04T13:57:00.000Z,2023-04-04T14:01:01.000Z,32,false,null,false,null,false,false,false,1983-07-18T00:00:00.000Z,F,true,false,canada,calgary,YYC,51.114,-114.02,2023-04-04T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
677842-dcab35a1318044f0b7d1d3fb2cae921e,677842,null,2023-05-01T20:21:00.000Z,2023-05-01T20:21:23.000Z,3,false,null,false,null,false,false,false,1975-06-11T00:00:00.000Z,F,false,true,usa,los angeles,LAX,33.942,-118.408,2023-03-20T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
707525-e212ddf72fdd444abe2ae9715122b8ab,707525,null,2023-05-08T18:33:00.000Z,2023-05-08T18:35:47.000Z,22,true,0.25,false,null,false,false,false,1978-11-08T00:00:00.000Z,F,true,true,usa,indianapolis,IND,39.717,-86.294,2023-03-31T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
651201-bee5226abb8b4be590525242eb4898be,651201,null,2023-06-01T18:37:00.000Z,2023-06-01T18:38:08.000Z,9,false,null,false,null,false,false,false,1978-12-10T00:00:00.000Z,F,false,false,usa,chicago,UGN,42.422,-87.868,2023-03-10T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
674375-f019c7e61c06449cb10fb5806df2b404,674375,null,2023-03-19T19:40:00.000Z,2023-03-19T19:40:31.000Z,4,true,0.25,false,null,false,false,false,1978-04-17T00:00:00.000Z,F,true,false,usa,sacramento,SMF,38.695,-121.591,2023-03-19T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
689456-4c9e3161041c4b46a6c863cd57cbe5d5,689456,null,2023-05-14T09:17:00.000Z,2023-05-14T09:17:17.000Z,2,false,null,false,null,false,false,false,1998-04-22T00:00:00.000Z,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-03-24T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
638565-6f816e790bc84abe8192ecf7cc28d80f,638565,null,2023-03-05T20:50:00.000Z,2023-03-05T20:53:00.000Z,24,true,0.25,false,null,false,false,false,1976-04-10T00:00:00.000Z,F,true,true,usa,chicago,MDW,41.786,-87.752,2023-03-05T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
722828-e12b4bb92e1240d3bce4f8e18e55b8bf,722828,null,2023-05-04T17:10:00.000Z,2023-05-04T17:12:30.000Z,21,false,null,false,null,false,false,false,1991-07-24T00:00:00.000Z,F,true,true,usa,atlanta,ATL,33.64,-84.427,2023-04-05T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
696475-4380e106330b4bf5bd4cec86341d23ec,696475,null,2023-04-25T19:37:00.000Z,2023-04-25T19:37:45.000Z,6,false,null,false,null,false,false,false,1974-11-27T00:00:00.000Z,F,false,false,usa,dallas,DAL,32.847,-96.852,2023-03-27T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
684521-153592ad7229451ab9b74848576a84c7,684521,null,2023-05-31T18:07:00.000Z,2023-05-31T18:08:24.000Z,11,false,null,false,null,false,false,false,1992-02-13T00:00:00.000Z,F,true,false,usa,oakland,OAK,37.721,-122.221,2023-03-22T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
643714-c304f186663c4eea842adf92a213e6a7,643714,null,2023-05-11T17:15:00.000Z,2023-05-11T17:15:38.000Z,5,false,null,false,null,false,false,false,1980-09-27T00:00:00.000Z,F,true,false,usa,chicago,MDW,41.786,-87.752,2023-03-07T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
702595-05ed9b9f189844f7aea4947f4e4923aa,702595,null,2023-04-21T09:43:00.000Z,2023-04-21T09:44:12.000Z,10,true,0.1,false,null,false,false,false,1983-01-18T00:00:00.000Z,F,false,true,usa,fort worth,FTW,32.82,-97.362,2023-03-29T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
645939-d3524c0369be4d96a22c5b9210eb67d2,645939,null,2023-05-21T12:30:00.000Z,2023-05-21T12:30:15.000Z,2,false,null,false,null,false,false,false,1972-09-16T00:00:00.000Z,F,true,true,usa,austin,AUS,30.194,-97.67,2023-03-08T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
651744-d9373e0fa5dc4663b0ad65865db89140,651744,null,2023-03-10T19:00:00.000Z,2023-03-10T19:00:24.000Z,3,false,null,false,null,false,false,false,1976-08-02T00:00:00.000Z,F,false,false,usa,chicago,ORD,41.979,-87.904,2023-03-10T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
642344-d3660865f8cc4f3ba8bed4a7e12e5a0c,642344,null,2023-07-17T11:57:00.000Z,2023-07-17T11:59:56.000Z,24,true,0.2,false,null,false,false,false,1982-06-28T00:00:00.000Z,F,false,false,usa,wichita,ICT,37.65,-97.433,2023-03-07T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
645022-fd37328d17c741b785db49a32b6ee268,645022,null,2023-03-07T14:41:00.000Z,2023-03-07T14:42:14.000Z,10,false,null,false,null,false,false,false,2006-08-05T00:00:00.000Z,F,false,false,usa,corpus christi,CRP,27.77,-97.501,2023-03-07T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
656626-a0ee60d18da747f5a0c224d9016c6fdf,656626,null,2023-05-06T04:37:00.000Z,2023-05-06T04:40:58.000Z,32,false,null,false,null,false,false,false,1999-01-21T00:00:00.000Z,F,false,false,usa,grand rapids,GRR,42.881,-85.523,2023-03-12T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
641012-b9021bd9e94a4944929c45b646a058e9,641012,null,2023-05-29T20:15:00.000Z,2023-05-29T20:15:51.000Z,7,false,null,false,null,false,false,false,2003-01-19T00:00:00.000Z,F,false,true,usa,philadelphia,PHL,39.872,-75.241,2023-03-06T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
665397-f612fae10dcd43e19bada4e3f62238b4,665397,null,2023-05-03T17:42:00.000Z,2023-05-03T17:43:12.000Z,10,false,null,true,0.2,false,false,false,1977-09-27T00:00:00.000Z,F,true,false,usa,long beach,LGB,33.818,-118.151,2023-03-15T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
671368-d9ab4ace39064ad599e00435c42105a9,671368,null,2023-05-09T21:48:00.000Z,2023-05-09T21:49:20.000Z,11,true,0.15,false,null,false,false,false,1982-02-10T00:00:00.000Z,F,true,false,usa,honolulu,HNL,21.316,-157.927,2023-03-17T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
677209-77c593f41bd04228b89a55b3a9d34141,677209,null,2023-06-01T21:20:00.000Z,2023-06-01T21:20:24.000Z,3,false,null,false,null,false,false,false,1984-08-14T00:00:00.000Z,F,false,false,canada,toronto,YTZ,43.627,-79.396,2023-03-20T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
730639-0c81193c14694aa0ae30f807a933b7c7,730639,null,2023-04-18T09:20:00.000Z,2023-04-18T09:20:46.000Z,6,false,null,false,null,false,false,false,1971-03-24T00:00:00.000Z,F,false,false,usa,milwaukee,MKE,42.947,-87.896,2023-04-08T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
651269-03a604039c734a2981f3142b20775b25,651269,null,2023-05-04T22:22:00.000Z,2023-05-04T22:22:59.000Z,8,false,null,false,null,false,false,false,1976-11-26T00:00:00.000Z,F,false,true,usa,new york,LGA,40.777,-73.872,2023-03-10T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
669140-3ca4408732b8415f8c24190198651762,669140,null,2023-03-17T17:05:00.000Z,2023-03-17T17:06:00.000Z,8,false,null,false,null,false,false,false,1960-07-06T00:00:00.000Z,F,true,true,usa,detroit,YIP,42.238,-83.53,2023-03-17T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
669356-0538385bb4bf40f78408d8a3e666322a,669356,null,2023-06-03T07:48:00.000Z,2023-06-03T07:51:39.000Z,29,false,null,false,null,false,false,false,1979-03-17T00:00:00.000Z,F,false,false,usa,philadelphia,PHL,39.872,-75.241,2023-03-17T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
756434-557810db4385491bb2972050235c584b,756434,null,2023-07-18T16:44:00.000Z,2023-07-18T16:44:24.000Z,3,false,null,false,null,false,false,false,1982-01-24T00:00:00.000Z,F,false,true,usa,omaha,OFF,41.118,-95.913,2023-04-17T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
648201-a0881354054d4d85a2b388e0fe023967,648201,null,2023-03-09T18:35:00.000Z,2023-03-09T18:36:04.000Z,9,false,null,false,null,false,false,false,2006-06-12T00:00:00.000Z,F,false,false,usa,anchorage,ANC,61.174,-149.996,2023-03-09T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
699411-8b15eac4aa3f47eda4530d4a09c12494,699411,null,2023-05-24T17:10:00.000Z,2023-05-24T17:10:24.000Z,3,false,null,false,null,false,false,false,1982-03-25T00:00:00.000Z,F,true,false,usa,dallas,DAL,32.847,-96.852,2023-03-28T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
657514-7f0c64d20f5d467aaf44ec99ced41f01,657514,null,2023-03-12T06:35:00.000Z,2023-03-12T06:36:41.000Z,13,false,null,false,null,false,false,false,1981-08-02T00:00:00.000Z,F,true,false,usa,tulsa,TUL,36.198,-95.888,2023-03-12T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
646937-c3e6f5d9d8b74f4fb951e082838439a9,646937,null,2023-03-08T19:57:00.000Z,2023-03-08T20:00:13.000Z,26,false,null,false,null,false,false,false,1978-06-02T00:00:00.000Z,F,false,true,usa,mobile,MOB,30.691,-88.243,2023-03-08T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
652190-3e2833b4cdba4e65ac1fddc7c662a7c2,652190,null,2023-03-10T07:53:00.000Z,2023-03-10T07:53:45.000Z,6,false,null,false,null,false,false,false,2005-03-20T00:00:00.000Z,F,false,true,usa,los angeles,LAX,33.942,-118.408,2023-03-10T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
743151-8351f6b6e89d411d8a66a02f6a891e0e,743151,null,2023-05-06T07:50:00.000Z,2023-05-06T07:50:14.000Z,2,false,null,true,0.1,false,false,false,1990-08-24T00:00:00.000Z,F,false,true,usa,seattle,BFI,47.53,-122.302,2023-04-12T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
652003-fa73735bd5ef4687bbfad0d247e85501,652003,null,2023-07-06T18:33:00.000Z,2023-07-06T18:33:15.000Z,2,false,null,false,null,false,false,false,1976-05-14T00:00:00.000Z,F,true,true,canada,toronto,YYZ,43.677,-79.631,2023-03-10T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
724581-7a1a77614f85456c9a87c2416f7c3580,724581,null,2023-05-07T03:56:00.000Z,2023-05-07T03:56:50.000Z,7,false,null,false,null,false,false,false,1985-08-16T00:00:00.000Z,F,true,false,usa,phoenix,PHX,33.434,-112.008,2023-04-06T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
652416-c3b586a0801346d79015830cc026d024,652416,null,2023-03-11T22:06:00.000Z,2023-03-11T22:06:23.000Z,3,false,null,false,null,false,false,false,1982-03-14T00:00:00.000Z,F,true,true,usa,honolulu,HNL,21.316,-157.927,2023-03-11T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
656708-c7a20a075bc340f79b72fb15522ac1c7,656708,null,2023-05-12T17:10:00.000Z,2023-05-12T17:12:25.000Z,19,false,null,false,null,false,false,false,1971-06-04T00:00:00.000Z,F,true,true,canada,edmonton,YXD,53.573,-113.521,2023-03-12T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
739518-36fd3975db3f4f65875efe6706246a17,739518,null,2023-05-17T20:23:00.000Z,2023-05-17T20:24:00.000Z,8,false,null,true,0.2,false,false,false,1984-01-07T00:00:00.000Z,F,false,false,usa,new york,LGA,40.777,-73.872,2023-04-11T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
639458-94625e1885874cef82b63acd478cf1e7,639458,null,2023-03-05T21:08:00.000Z,2023-03-05T21:08:37.000Z,5,false,null,false,null,false,false,false,1981-04-01T00:00:00.000Z,F,false,false,usa,stockton,SCK,37.894,-121.239,2023-03-05T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
714504-44f9e95475294138a82ca4aebecb82e2,714504,null,2023-05-04T19:19:00.000Z,2023-05-04T19:19:37.000Z,5,false,null,false,null,false,false,false,1977-12-18T00:00:00.000Z,F,false,false,usa,san antonio,SAT,29.534,-98.47,2023-04-02T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
654913-ea7bb88ce6e74801af747a545ed8c8c6,654913,null,2023-03-12T15:23:00.000Z,2023-03-12T15:23:22.000Z,3,false,null,false,null,false,false,false,1986-09-04T00:00:00.000Z,F,true,false,canada,ottawa,YOW,45.323,-75.669,2023-03-11T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
660821-b4923c8ea5b44e2ea4e7a5ea46eb19af,660821,null,2023-03-14T20:23:00.000Z,2023-03-14T20:30:34.000Z,61,false,null,false,null,false,false,false,1954-12-17T00:00:00.000Z,F,true,false,usa,louisville,LOU,38.228,-85.664,2023-03-14T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
683663-5f59e0e805394c6a8c05a6d4c9b77cb1,683663,null,2023-05-24T21:51:00.000Z,2023-05-24T21:51:36.000Z,5,false,null,false,null,false,false,false,1957-11-13T00:00:00.000Z,F,true,false,usa,austin,AUS,30.194,-97.67,2023-03-22T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
654687-c5c91cb89a9a46bfa40c9c78690b579a,654687,null,2023-05-02T14:20:00.000Z,2023-05-02T14:22:11.000Z,18,false,null,false,null,false,false,false,1970-05-11T00:00:00.000Z,F,false,false,usa,kansas city,MCI,39.297,-94.714,2023-03-11T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
676373-17a6ea53eb054d109773fdc2f23f69b2,676373,null,2023-05-07T13:10:00.000Z,2023-05-07T13:10:21.000Z,3,false,null,false,null,false,false,false,1989-08-23T00:00:00.000Z,F,true,true,usa,new york,LGA,40.777,-73.872,2023-03-19T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
651390-33dfdae82ade4ee792158c532202386c,651390,null,2023-03-11T20:45:00.000Z,2023-03-11T20:46:13.000Z,10,true,0.1,false,null,false,false,false,1994-07-28T00:00:00.000Z,F,false,true,usa,stockton,SCK,37.894,-121.239,2023-03-10T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
651274-c34c0750f247485390f09a1a83dc7731,651274,null,2023-04-30T15:53:00.000Z,2023-04-30T15:54:28.000Z,12,true,0.3,true,0.05,false,false,false,2000-03-12T00:00:00.000Z,F,false,false,usa,madison,MSN,43.14,-89.337,2023-03-10T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
682247-a8aa53c165f949b4af53b2b6702413ab,682247,null,2023-05-11T19:48:00.000Z,2023-05-11T19:48:30.000Z,4,true,0.1,false,null,false,false,false,1986-06-17T00:00:00.000Z,F,false,false,usa,washington,DCA,38.852,-77.037,2023-03-22T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
666942-1fa3adce39ed430392dd190b284b7b17,666942,null,2023-03-17T20:31:00.000Z,2023-03-17T20:32:07.000Z,9,true,0.2,false,null,false,false,false,1980-04-05T00:00:00.000Z,F,false,false,usa,chicago,UGN,42.422,-87.868,2023-03-16T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
721552-9c6057e4bf3c4ed193cd88877c2ed2bc,721552,null,2023-05-30T17:49:00.000Z,2023-05-30T17:50:31.000Z,12,false,null,false,null,false,false,false,2003-06-09T00:00:00.000Z,F,false,true,usa,new york,JFK,40.64,-73.779,2023-04-05T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
645047-596bd34ca7254561bb155172d77a300d,645047,null,2023-04-18T18:41:00.000Z,2023-04-18T18:41:52.000Z,7,false,null,false,null,false,false,false,1979-12-08T00:00:00.000Z,F,false,false,usa,milwaukee,MKE,42.947,-87.896,2023-03-07T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
656150-6645c1ea0b614c89a1974214333d8b92,656150,null,2023-03-12T02:30:00.000Z,2023-03-12T02:31:38.000Z,13,false,null,false,null,false,false,false,1976-12-15T00:00:00.000Z,F,true,true,usa,st. louis,STL,38.748,-90.36,2023-03-12T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
664119-ba66b131346847b082eb8d3ac705c7d5,664119,null,2023-03-15T12:15:00.000Z,2023-03-15T12:16:23.000Z,11,false,null,false,null,false,false,false,1967-10-27T00:00:00.000Z,F,true,false,usa,st. petersburg,SPG,27.765,-82.627,2023-03-15T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
673076-b0f1d7c7bf9e4bbe91f94c585477bb89,673076,null,2023-05-27T14:02:00.000Z,2023-05-27T14:02:15.000Z,2,true,0.1,true,0.05,false,false,false,2003-07-09T00:00:00.000Z,F,false,false,usa,new york,JFK,40.64,-73.779,2023-03-18T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
667718-b70603c66ef14a4785d4f227b55f2ef4,667718,null,2023-05-17T20:45:00.000Z,2023-05-17T20:48:55.000Z,32,false,null,false,null,false,false,false,1986-03-02T00:00:00.000Z,F,false,false,usa,nashville,BNA,36.124,-86.678,2023-03-16T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
678547-cbe426f0bebe4cdda92a1beb8d19303f,678547,null,2023-05-18T04:39:00.000Z,2023-05-18T04:41:10.000Z,17,false,null,false,null,false,false,false,1992-10-23T00:00:00.000Z,F,false,false,canada,toronto,YKZ,43.862,-79.37,2023-03-20T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
647555-35455d9be35a4ae9ab212999bcced5c8,647555,null,2023-07-18T19:10:00.000Z,2023-07-18T19:10:24.000Z,3,false,null,false,null,false,false,false,1966-05-22T00:00:00.000Z,M,true,false,usa,cleveland,CLE,41.412,-81.85,2023-03-09T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
709630-a9e5dca5421e4c8887266ac2ee1238ab,709630,null,2023-05-25T20:01:00.000Z,2023-05-25T20:02:16.000Z,10,false,null,false,null,false,false,false,1978-01-27T00:00:00.000Z,F,true,true,usa,austin,AUS,30.194,-97.67,2023-03-31T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
686445-a2969cffb61c489196865c13cf720970,686445,null,2023-05-17T17:05:00.000Z,2023-05-17T17:05:44.000Z,6,false,null,false,null,false,false,false,1983-08-05T00:00:00.000Z,F,true,true,usa,portland,PWM,43.646,-70.309,2023-03-23T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
666292-c95be92ea1ea41d697bd8dbe9dfa0143,666292,null,2023-03-16T22:23:00.000Z,2023-03-16T22:23:29.000Z,4,false,null,false,null,false,false,false,1998-07-06T00:00:00.000Z,F,false,false,usa,st. louis,STL,38.748,-90.36,2023-03-16T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
684806-36a639438bae49819a17a069461600e5,684806,null,2023-06-03T10:41:00.000Z,2023-06-03T10:42:46.000Z,14,false,null,false,null,false,false,false,1996-03-26T00:00:00.000Z,F,false,true,usa,dallas,DAL,32.847,-96.852,2023-03-22T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
686920-48a1de769cb147168cf2ee134e6e586e,686920,null,2023-06-03T18:13:00.000Z,2023-06-03T18:13:21.000Z,3,false,null,false,null,false,false,false,1969-08-22T00:00:00.000Z,F,true,false,usa,richmond,RIC,37.505,-77.319,2023-03-23T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
640451-6a7f2e68fb1e474ca0c079bed8466378,640451,null,2023-03-07T15:21:00.000Z,2023-03-07T15:22:35.000Z,13,false,null,false,null,false,false,false,1957-03-07T00:00:00.000Z,F,true,false,canada,toronto,YYZ,43.677,-79.631,2023-03-06T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
690422-04797e733af347009f08153d222ce2b1,690422,null,2023-05-17T20:35:00.000Z,2023-05-17T20:37:13.000Z,18,true,0.15,false,null,false,false,false,1979-06-15T00:00:00.000Z,F,false,false,usa,new york,LGA,40.777,-73.872,2023-03-24T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
644784-5a715760e24249f6a94db2402e367872,644784,null,2023-03-07T17:12:00.000Z,2023-03-07T17:12:32.000Z,4,false,null,false,null,false,false,false,1988-10-14T00:00:00.000Z,F,true,false,usa,san diego,NZY,32.699,-117.215,2023-03-07T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
643324-a04035b4919149b3bb75975fdee36af9,643324,null,2023-05-23T11:32:00.000Z,2023-05-23T11:36:43.000Z,38,true,0.15,false,null,false,false,false,1958-10-25T00:00:00.000Z,F,true,false,usa,oklahoma city,OKC,35.393,-97.601,2023-03-07T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
680424-a90e7d322fec4126b48d0204b7dbd949,680424,null,2023-04-29T21:42:00.000Z,2023-04-29T21:43:50.000Z,15,true,0.05,true,0.25,false,false,false,1974-03-22T00:00:00.000Z,F,true,true,usa,new york,LGA,40.777,-73.872,2023-03-21T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
665746-b1c1a88e5dc74a72b5518ebd27a1274e,665746,null,2023-03-15T21:45:00.000Z,2023-03-15T21:45:53.000Z,7,false,null,true,0.05,false,false,false,1977-03-19T00:00:00.000Z,F,true,false,usa,boston,BOS,42.364,-71.005,2023-03-15T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
649208-50c460b5634046db8ad43f07ed91b9a7,649208,null,2023-03-09T18:44:00.000Z,2023-03-09T18:45:05.000Z,9,false,null,false,null,false,false,false,1989-10-09T00:00:00.000Z,F,false,true,usa,el paso,BIF,31.849,-106.38,2023-03-09T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
645664-7c24b5e4191948adb6ae73bf357dc815,645664,null,2023-05-12T14:03:00.000Z,2023-05-12T14:03:37.000Z,5,false,null,false,null,false,false,false,2005-06-22T00:00:00.000Z,M,false,false,usa,brownsville,BRO,25.907,-97.426,2023-03-08T00:00:00.000Z,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
