user_id,session_created,total_flights_booked_not_cancelled,total_hotels_booked_not_cancelled,total_trip_cancellation,avg_flight_base_fare_booked,avg_hotel_price_per_room_booked,avg_nights_booked,gender,marital_status,children,home_country,home_airport,rfm_recency_days,rfm_frequency,rfm_monetary,rfm_score,rfm_segment,assigned_perk
u_102549,17,3,3,3,107.06,276.37,1.6,male,True,False,US,MIA,977,17,383.43,1032.34,Frequent,Hotel Discount
u_102550,22,2,4,1,787.34,372.15,4.8,female,False,True,US,LAX,1187,22,1159.49,1324.95,Frequent,Flight Discount
u_102551,7,7,3,3,387.48,174.11,1.6,male,False,False,AU,BOS,514,7,561.59,577.16,Engaged,New User Perk
u_102552,24,1,6,3,577.39,241.87,2.5,male,True,True,US,SFO,180,24,819.26,285.93,Frequent,Other
u_102553,34,4,5,2,115.39,172.63,5.3,male,False,False,DE,LGA,636,34,288.02,698.8,Frequent,Loyalty Perk
u_102554,30,0,5,3,0.0,348.37,6.9,female,True,False,US,SFO,785,30,348.37,849.84,Frequent,Other
u_102555,35,5,3,1,615.09,302.43,3.7,female,False,True,US,SEA,357,35,917.52,483.75,Frequent,Flight Discount
u_102556,28,8,6,0,686.39,59.24,4.6,male,False,True,US,BOS,481,28,745.63,583.56,Frequent,Family Perk
u_102557,5,7,0,0,795.33,0.0,0.0,male,True,False,US,BOS,308,5,795.33,392.53,Engaged,Family Perk
u_102558,30,7,6,3,777.93,324.71,1.5,female,True,True,GB,BOS,980,30,1102.64,1120.26,Frequent,Loyalty Perk
u_102559,22,6,5,3,330.85,59.86,3.9,female,True,True,US,ATL,444,22,390.71,505.07,Frequent,Flight Discount
u_102560,3,5,6,0,876.17,178.94,2.4,female,False,True,US,LAX,1195,3,1055.11,1303.51,Engaged,Loyalty Perk
u_102561,4,7,2,0,428.02,311.45,6.3,female,False,True,GB,LGA,1105,4,739.47,1182.95,Engaged,Other
u_102562,36,2,5,0,481.85,223.82,4.1,female,True,False,FR,JFK,607,36,705.67,713.57,Frequent,Family Perk
u_102563,14,8,1,2,397.04,252.54,3.8,male,False,False,FR,DFW,284,14,649.58,362.96,Frequent,Loyalty Perk
u_102564,45,6,2,3,605.14,93.08,3.3,male,True,True,US,LGA,1035,45,698.22,1149.82,Frequent,Flight Discount
u_102565,16,0,1,0,0.0,135.86,4.3,male,False,True,US,SFO,1170,16,135.86,1199.59,Frequent,Flight Discount
u_102566,24,3,1,2,771.34,112.28,5.1,female,False,True,FR,SEA,139,24,883.62,251.36,Frequent,Hotel Discount
u_102567,8,1,1,1,410.65,349.07,4.5,female,False,False,DE,BOS,624,8,759.72,707.97,Engaged,Flight Discount
u_102568,9,3,0,3,608.73,0.0,0.0,male,False,True,US,LAX,1075,9,608.73,1144.87,Engaged,New User Perk
u_102569,42,0,2,2,0.0,387.9,5.2,male,True,False,DE,SFO,1043,42,387.9,1123.79,Frequent,Family Perk
u_102570,9,4,1,2,605.41,122.24,2.5,male,False,False,US,JFK,186,9,727.65,267.77,Engaged,Loyalty Perk
u_102571,10,7,1,0,587.5,230.45,5.4,female,False,False,US,ATL,415,10,817.95,506.8,Frequent,Flight Discount
u_102572,40,4,1,1,552.83,192.43,3.3,female,False,False,AU,LAX,973,40,745.26,1087.53,Frequent,Family Perk
u_102573,18,3,6,2,298.14,87.15,5.7,female,False,True,AU,ATL,168,18,385.29,224.53,Frequent,Other
u_102574,13,5,2,1,174.08,385.2,1.6,male,False,False,CA,ATL,1104,13,559.28,1172.93,Frequent,Flight Discount
u_102575,16,5,3,2,252.31,157.34,4.0,female,True,True,US,ATL,188,16,409.65,244.96,Frequent,New User Perk
u_102576,30,5,3,0,607.28,354.73,6.0,female,False,True,US,DFW,616,30,962.01,742.2,Frequent,Flight Discount
u_102577,21,4,3,1,82.66,112.25,1.7,male,False,True,CA,SFO,502,21,194.91,542.49,Frequent,Other
u_102578,37,4,0,3,765.96,0.0,0.0,female,False,True,US,ORD,200,37,765.96,313.6,Frequent,Family Perk
u_102579,25,0,6,2,0.0,341.62,2.6,male,False,True,CA,MIA,131,25,341.62,190.16,Frequent,New User Perk
u_102580,34,1,0,3,554.03,0.0,0.0,male,False,True,US,ATL,762,34,554.03,851.4,Frequent,Loyalty Perk
u_102581,41,1,5,1,80.37,109.66,2.7,male,False,True,US,DFW,248,41,190.03,308.0,Frequent,Flight Discount
u_102582,39,5,3,2,624.86,80.06,5.4,female,True,False,FR,LGA,717,39,704.92,826.49,Frequent,Loyalty Perk
u_102583,24,0,1,2,0.0,393.18,4.6,male,True,True,AU,MIA,167,24,393.18,230.32,Frequent,Hotel Discount
u_102584,7,5,5,3,530.02,248.04,5.2,female,False,True,DE,ATL,393,7,778.06,477.81,Engaged,Hotel Discount
u_102585,8,1,5,2,211.23,254.01,4.6,female,True,True,US,ATL,1061,8,465.24,1115.52,Engaged,New User Perk
u_102586,33,5,5,3,819.05,253.38,4.5,male,False,True,US,ORD,612,33,1072.43,752.24,Frequent,Flight Discount
u_102587,11,0,0,3,0.0,0.0,0.0,female,False,True,US,JFK,648,11,0.0,659.0,Frequent,Other
u_102588,40,8,4,3,410.66,268.48,4.3,male,True,False,CA,MIA,1140,40,679.14,1247.91,Frequent,Other
u_102589,43,5,4,0,828.78,159.26,2.6,male,True,True,AU,SEA,283,43,988.04,424.8,Frequent,Flight Discount
u_102590,42,0,0,0,0.0,0.0,0.0,female,True,True,US,BOS,420,42,0.0,462.0,Frequent,Other
u_102591,26,8,6,1,807.51,132.54,2.1,female,True,True,US,SFO,543,26,940.05,663.0,Frequent,Flight Discount
u_102592,12,6,3,0,596.38,399.68,1.9,male,True,True,CA,MIA,315,12,996.06,426.61,Frequent,Other
u_102593,29,0,6,3,0.0,215.93,1.2,female,True,True,FR,MIA,305,29,215.93,355.59,Frequent,Hotel Discount
u_102594,20,0,4,3,0.0,220.38,1.8,male,False,False,AU,SEA,111,20,220.38,153.04,Frequent,Loyalty Perk
u_102595,16,3,5,0,803.63,179.63,1.4,female,True,False,US,LGA,1039,16,983.26,1153.33,Frequent,Family Perk
u_102596,18,2,3,2,317.26,72.66,5.5,male,False,False,US,SFO,1119,18,389.92,1175.99,Frequent,Other
u_102597,38,8,2,1,260.01,280.15,5.8,male,True,False,AU,ORD,376,38,540.16,468.02,Frequent,Loyalty Perk
u_102598,36,6,4,0,472.05,394.33,6.5,male,False,True,US,SEA,591,36,866.38,713.64,Frequent,New User Perk
u_102599,34,5,4,1,138.04,78.23,3.6,male,False,False,US,JFK,413,34,216.27,468.63,Frequent,Hotel Discount
u_102600,4,5,0,3,886.39,0.0,0.0,male,False,True,CA,SEA,36,4,886.39,128.64,Engaged,Loyalty Perk
u_102601,40,6,1,2,453.98,226.6,5.2,female,True,False,CA,ATL,879,40,680.58,987.06,Frequent,Loyalty Perk
u_102602,23,1,4,2,533.0,308.95,2.7,male,True,True,GB,ATL,380,23,841.95,487.2,Frequent,Flight Discount
u_102603,13,0,5,2,0.0,264.32,3.1,female,False,False,US,ORD,227,13,264.32,266.43,Frequent,Flight Discount
u_102604,39,6,3,2,360.95,285.38,6.9,male,False,True,US,LGA,908,39,646.33,1011.63,Frequent,Loyalty Perk
u_102605,5,7,1,3,803.98,366.96,1.8,female,True,False,US,DFW,564,5,1170.94,686.09,Engaged,Hotel Discount
u_102606,14,8,0,1,503.08,0.0,0.0,female,False,True,US,LAX,933,14,503.08,997.31,Frequent,Flight Discount
u_102607,9,1,0,1,441.81,0.0,0.0,male,False,False,DE,SFO,679,9,441.81,732.18,Engaged,Flight Discount
u_102608,6,4,4,1,275.66,395.81,6.4,female,True,False,US,JFK,1125,6,671.47,1198.15,Engaged,Other
u_102609,38,4,5,0,101.94,334.91,4.2,male,True,True,AU,SFO,1073,38,436.85,1154.69,Frequent,Loyalty Perk
u_102610,6,0,0,1,0.0,0.0,0.0,male,False,False,FR,SFO,168,6,0.0,174.0,Other,New User Perk
u_102611,6,7,0,1,504.59,0.0,0.0,female,True,False,US,BOS,895,6,504.59,951.46,Engaged,Loyalty Perk
u_102612,19,7,6,0,251.89,94.93,1.1,female,False,True,US,JFK,414,19,346.82,467.68,Frequent,Flight Discount
u_102613,20,2,0,0,417.31,0.0,0.0,female,False,True,US,DFW,165,20,417.31,226.73,Frequent,Loyalty Perk
u_102614,1,4,0,1,180.01,0.0,0.0,male,False,False,US,JFK,718,1,180.01,737.0,Engaged,Other
u_102615,10,2,5,1,569.37,175.07,5.5,female,False,True,US,SEA,980,10,744.44,1064.44,Frequent,Family Perk
u_102616,39,8,4,3,666.56,367.18,5.9,male,False,False,US,BOS,1035,39,1033.74,1177.37,Frequent,Flight Discount
u_102617,31,7,5,0,185.61,124.58,4.2,female,False,True,US,BOS,1121,31,310.19,1183.02,Frequent,Family Perk
u_102618,33,7,1,0,305.43,90.92,2.5,male,False,True,US,DFW,729,33,396.35,801.64,Frequent,Other
u_102619,8,8,4,0,488.88,391.07,4.9,female,True,False,US,DFW,668,8,879.95,764.0,Engaged,New User Perk
u_102620,21,8,2,1,823.88,87.12,6.9,male,True,True,GB,SEA,696,21,911.0,808.1,Frequent,Loyalty Perk
u_102621,20,3,6,1,558.49,206.82,5.0,female,True,True,GB,DFW,677,20,765.31,773.53,Frequent,Hotel Discount
u_102622,1,2,0,3,870.1,0.0,0.0,female,True,False,AU,SEA,182,1,870.1,270.01,Engaged,Hotel Discount
u_102623,44,5,2,2,669.57,314.52,5.0,male,False,False,US,LGA,576,44,984.09,718.41,Frequent,New User Perk
u_102624,45,8,6,1,608.36,364.12,1.8,male,False,False,DE,SEA,246,45,972.48,388.25,Frequent,Hotel Discount
u_102625,18,0,6,2,0.0,223.07,6.8,male,True,False,US,LGA,285,18,223.07,325.31,Frequent,New User Perk
u_102626,43,7,4,0,811.85,147.82,6.7,female,False,True,DE,SFO,77,43,959.67,215.97,Frequent,New User Perk
u_102627,34,6,2,2,202.13,201.69,5.6,female,False,False,DE,JFK,645,34,403.82,719.38,Frequent,Other
u_102628,31,1,0,0,883.32,0.0,0.0,female,True,False,FR,MIA,1058,31,883.32,1177.33,Frequent,Other
u_102629,30,0,5,2,0.0,280.86,2.3,male,True,True,US,SFO,89,30,280.86,147.09,Frequent,Loyalty Perk
u_102630,37,7,5,2,572.59,333.81,1.4,male,False,False,AU,BOS,467,37,906.4,594.64,Frequent,Loyalty Perk
u_102631,30,7,4,1,294.12,344.52,2.0,male,False,True,FR,JFK,986,30,638.64,1079.86,Frequent,Loyalty Perk
u_102632,33,6,6,2,280.95,136.61,5.9,male,True,True,US,JFK,761,33,417.56,835.76,Frequent,Flight Discount
u_102633,24,1,6,3,126.63,136.01,2.5,female,True,True,US,SEA,972,24,262.64,1022.26,Frequent,Loyalty Perk
u_102634,2,5,1,3,193.22,81.99,4.9,male,False,False,DE,DFW,347,2,275.21,376.52,Engaged,Hotel Discount
u_102635,8,0,5,1,0.0,59.72,1.1,male,False,False,US,JFK,239,8,59.72,252.97,Other,Hotel Discount
u_102636,9,2,0,2,297.12,0.0,0.0,female,True,True,US,SFO,898,9,297.12,936.71,Engaged,Hotel Discount
u_102637,17,2,2,3,178.33,341.38,1.7,female,True,False,US,BOS,670,17,519.71,738.97,Frequent,New User Perk
u_102638,35,4,6,2,337.96,203.51,5.6,female,False,True,AU,JFK,678,35,541.47,767.15,Frequent,Loyalty Perk
u_102639,35,1,2,2,873.34,114.04,2.1,male,False,True,GB,LGA,429,35,987.38,562.74,Frequent,Loyalty Perk
u_102640,45,3,5,2,798.23,109.99,4.1,female,True,False,FR,LGA,718,45,908.22,853.82,Frequent,Family Perk
u_102641,6,7,6,1,375.78,325.93,5.9,female,False,True,DE,BOS,299,6,701.71,375.17,Engaged,Flight Discount
u_102642,17,4,6,2,543.7,142.59,4.5,female,False,False,DE,SEA,99,17,686.29,184.63,Frequent,Family Perk
u_102643,25,8,6,1,399.94,241.22,1.8,female,True,True,AU,LGA,966,25,641.16,1055.12,Frequent,Hotel Discount
u_102644,15,8,2,2,615.64,182.94,4.5,female,True,False,DE,ATL,316,15,798.58,410.86,Frequent,Family Perk
u_102645,17,5,5,1,574.5,65.23,5.5,female,True,False,US,SFO,153,17,639.73,233.97,Frequent,Flight Discount
u_102646,29,2,3,1,375.67,378.33,5.8,male,True,False,DE,LGA,1006,29,754.0,1110.4,Frequent,Loyalty Perk
u_102647,24,0,5,1,0.0,312.33,6.9,male,False,True,US,LAX,638,24,312.33,693.23,Frequent,Hotel Discount
u_102648,37,5,1,1,430.45,325.23,4.0,female,False,True,DE,BOS,571,37,755.68,683.57,Frequent,Hotel Discount
u_102649,23,7,5,0,222.11,303.8,5.4,female,False,False,GB,ATL,1039,23,525.91,1114.59,Frequent,Loyalty Perk
u_102650,15,2,6,1,844.06,147.95,1.1,female,True,False,US,BOS,466,15,992.01,580.2,Frequent,Loyalty Perk
u_102651,7,7,3,2,662.6,318.26,2.7,male,False,True,DE,MIA,112,7,980.86,217.09,Engaged,Loyalty Perk
u_102652,11,8,3,1,493.81,384.95,6.8,female,False,False,US,JFK,747,11,878.76,845.88,Frequent,Hotel Discount
u_102653,42,4,5,2,561.88,109.4,6.7,male,True,True,US,SEA,1107,42,671.28,1216.13,Frequent,Flight Discount
u_102654,18,2,1,1,341.04,142.75,6.5,male,False,False,DE,SEA,499,18,483.79,565.38,Frequent,Other
u_102655,14,6,6,1,145.45,385.48,1.7,female,True,True,DE,BOS,54,14,530.93,121.09,Frequent,Other
u_102656,17,3,5,2,862.08,293.92,3.3,male,False,False,US,JFK,1195,17,1156.0,1327.6,Frequent,Flight Discount
u_102657,24,5,3,1,171.35,59.22,2.1,female,False,True,DE,JFK,1177,24,230.57,1224.06,Frequent,Loyalty Perk
u_102658,43,5,0,3,590.61,0.0,0.0,male,True,False,US,LGA,507,43,590.61,609.06,Frequent,Loyalty Perk
u_102659,18,1,5,2,504.1,68.08,6.9,male,True,True,DE,ORD,357,18,572.18,432.22,Frequent,Loyalty Perk
u_102660,27,8,5,0,80.21,70.58,1.9,female,False,True,FR,LAX,86,27,150.79,128.08,Frequent,Loyalty Perk
u_102661,38,4,2,1,281.15,398.59,5.2,female,True,True,US,BOS,1197,38,679.74,1302.97,Frequent,Loyalty Perk
u_102662,21,8,5,3,855.78,90.25,3.2,male,True,True,US,JFK,90,21,946.03,205.6,Frequent,Family Perk
u_102663,39,4,0,3,355.7,0.0,0.0,male,True,True,AU,LGA,376,39,355.7,450.57,Frequent,Hotel Discount
u_102664,29,8,5,3,484.77,172.34,5.2,female,True,True,US,LGA,1022,29,657.11,1116.71,Frequent,Other
u_102665,22,0,2,3,0.0,111.59,2.5,female,True,False,US,DFW,874,22,111.59,907.16,Frequent,Hotel Discount
u_102666,28,5,0,0,316.19,0.0,0.0,female,True,False,US,BOS,305,28,316.19,364.62,Frequent,Loyalty Perk
u_102667,26,2,0,3,798.93,0.0,0.0,male,False,False,US,DFW,564,26,798.93,669.89,Frequent,Flight Discount
u_102668,25,7,2,0,442.13,363.04,4.4,female,True,False,US,MIA,889,25,805.17,994.52,Frequent,Loyalty Perk
u_102669,5,1,0,3,609.42,0.0,0.0,female,False,False,CA,ATL,924,5,609.42,989.94,Engaged,Loyalty Perk
u_102670,29,3,5,3,521.14,362.47,2.3,male,False,False,US,BOS,998,29,883.61,1115.36,Frequent,Loyalty Perk
u_102671,18,5,5,1,839.57,140.54,2.5,male,False,True,US,MIA,928,18,980.11,1044.01,Frequent,Flight Discount
u_102672,31,3,3,2,135.98,228.14,3.7,female,False,True,CA,LGA,836,31,364.12,903.41,Frequent,Loyalty Perk
u_102673,43,2,3,1,870.4,321.71,1.7,male,False,True,US,ORD,775,43,1192.11,937.21,Frequent,New User Perk
u_102674,1,0,4,2,0.0,210.24,4.0,female,True,True,US,ORD,744,1,210.24,766.02,Engaged,Family Perk
u_102675,12,5,6,3,392.14,52.42,4.2,male,False,True,US,DFW,31,12,444.56,87.46,Frequent,New User Perk
u_102676,3,3,0,1,819.54,0.0,0.0,female,False,True,AU,ATL,580,3,819.54,664.95,Engaged,Other
u_102677,38,8,2,3,680.47,237.64,4.7,male,False,False,US,LAX,938,38,918.11,1067.81,Frequent,Flight Discount
u_102678,3,0,3,2,0.0,378.52,1.6,female,True,False,US,MIA,599,3,378.52,639.85,Engaged,Other
u_102679,38,1,5,3,893.3,362.11,2.7,male,False,True,US,DFW,823,38,1255.41,986.54,Frequent,New User Perk
u_102680,28,2,6,0,823.37,362.21,5.2,male,False,True,FR,SEA,646,28,1185.58,792.56,Frequent,Loyalty Perk
u_102681,28,1,4,1,318.19,238.72,4.0,female,False,False,FR,MIA,167,28,556.91,250.69,Frequent,Other
u_102682,7,8,4,3,221.96,122.53,2.5,female,False,True,US,DFW,382,7,344.49,423.45,Engaged,Hotel Discount
u_102683,38,8,6,1,180.59,247.12,1.1,male,True,True,US,ATL,974,38,427.71,1054.77,Frequent,Flight Discount
u_102684,18,8,2,2,424.33,373.28,3.9,male,True,True,US,DFW,774,18,797.61,871.76,Frequent,Loyalty Perk
u_102685,1,4,2,3,529.41,343.24,4.5,female,True,False,AU,MIA,232,1,872.65,320.27,Engaged,Other
u_102686,43,7,6,3,844.41,335.75,5.3,female,False,False,AU,SEA,818,43,1180.16,979.02,Frequent,Family Perk
u_102687,23,2,0,2,776.89,0.0,0.0,female,False,False,US,BOS,316,23,776.89,416.69,Frequent,Family Perk
u_102688,32,5,0,2,550.05,0.0,0.0,female,False,False,US,JFK,1130,32,550.05,1217.0,Frequent,Loyalty Perk
u_102689,20,4,1,1,84.06,76.95,5.2,male,False,True,DE,SFO,770,20,161.01,806.1,Frequent,Loyalty Perk
u_102690,28,4,0,0,391.52,0.0,0.0,female,True,False,US,BOS,1010,28,391.52,1077.15,Frequent,Loyalty Perk
u_102691,11,1,2,1,125.6,81.14,5.2,female,False,True,US,ORD,1190,11,206.74,1221.67,Frequent,Flight Discount
u_102692,8,8,2,0,408.4,138.06,4.2,male,True,True,US,JFK,732,8,546.46,794.65,Engaged,Other
u_102693,10,6,0,2,141.35,0.0,0.0,female,False,True,CA,SFO,424,10,141.35,448.13,Frequent,Loyalty Perk
u_102694,14,5,0,3,865.27,0.0,0.0,female,False,False,DE,BOS,1148,14,865.27,1248.53,Frequent,Family Perk
u_102695,26,6,4,3,878.17,136.6,6.9,female,True,True,GB,SFO,1141,26,1014.77,1268.48,Frequent,Hotel Discount
u_102696,42,8,1,2,854.53,185.48,1.3,female,False,False,US,SEA,281,42,1040.01,427.0,Frequent,Loyalty Perk
u_102697,39,4,5,3,425.14,382.14,4.6,male,False,True,CA,MIA,835,39,807.28,954.73,Frequent,Loyalty Perk
u_102698,8,7,4,3,236.82,218.49,5.4,female,True,False,FR,SFO,129,8,455.31,182.53,Engaged,New User Perk
u_102699,4,5,6,1,766.08,115.76,6.7,male,True,False,US,ATL,960,4,881.84,1052.18,Engaged,Flight Discount
u_102700,3,4,2,3,220.65,156.66,6.9,male,True,False,US,ATL,584,3,377.31,624.73,Engaged,Flight Discount
u_102701,22,6,3,1,598.38,132.54,2.3,male,True,True,US,MIA,752,22,730.92,847.09,Frequent,Family Perk
u_102702,9,5,1,0,862.62,55.07,1.3,male,False,True,US,MIA,1042,9,917.69,1142.77,Engaged,Flight Discount
u_102703,10,4,4,2,235.49,381.82,1.3,female,True,False,US,LGA,603,10,617.31,674.73,Frequent,Hotel Discount
u_102704,38,7,0,1,297.3,0.0,0.0,male,True,True,FR,LGA,38,38,297.3,105.73,Frequent,Family Perk
u_102705,31,1,5,1,273.2,164.99,5.1,male,True,True,US,SEA,294,31,438.19,368.82,Frequent,Hotel Discount
u_102706,23,5,2,3,406.23,203.15,3.7,female,False,True,DE,MIA,1004,23,609.38,1087.94,Frequent,New User Perk
u_102707,19,7,0,1,825.49,0.0,0.0,female,False,False,FR,JFK,862,19,825.49,963.55,Frequent,Other
u_102708,18,2,3,0,762.46,386.6,3.1,female,True,True,US,ATL,231,18,1149.06,363.91,Frequent,Family Perk
u_102709,11,7,4,2,493.48,362.07,5.9,female,True,True,US,MIA,999,11,855.55,1095.55,Frequent,Hotel Discount
u_102710,8,1,1,3,364.24,134.85,5.2,male,True,True,US,SEA,772,8,499.09,829.91,Engaged,Hotel Discount
u_102711,27,2,1,0,763.25,297.17,6.1,male,False,True,US,JFK,696,27,1060.42,829.04,Frequent,Hotel Discount
u_102712,26,4,1,3,298.98,137.84,5.9,male,True,False,CA,ORD,1183,26,436.82,1252.68,Frequent,Loyalty Perk
u_102713,45,0,5,0,0.0,212.19,1.9,female,True,False,US,LAX,934,45,212.19,1000.22,Frequent,New User Perk
u_102714,4,8,3,2,628.3,87.25,4.6,male,False,True,DE,BOS,477,4,715.55,552.55,Engaged,Family Perk
u_102715,38,0,0,3,0.0,0.0,0.0,female,True,True,US,LGA,463,38,0.0,501.0,Frequent,Hotel Discount
u_102716,22,4,3,2,532.25,92.21,2.0,male,False,False,DE,SEA,662,22,624.46,746.45,Frequent,Loyalty Perk
u_102717,41,3,1,1,663.63,337.02,3.1,male,True,False,CA,MIA,876,41,1000.65,1017.06,Frequent,Other
u_102718,13,5,0,3,336.34,0.0,0.0,female,True,False,CA,MIA,447,13,336.34,493.63,Frequent,Other
u_102719,37,6,2,2,828.76,192.94,5.7,male,False,True,DE,MIA,55,37,1021.7,194.17,Frequent,Hotel Discount
u_102720,12,6,5,2,502.99,273.1,1.5,male,True,False,GB,LAX,1184,12,776.09,1273.61,Frequent,Flight Discount
u_102721,23,7,4,2,768.13,119.29,4.8,male,False,True,CA,SFO,500,23,887.42,611.74,Frequent,Flight Discount
u_102722,10,6,2,1,127.08,266.59,3.8,female,True,False,US,DFW,1146,10,393.67,1195.37,Frequent,Loyalty Perk
u_102723,8,0,4,1,0.0,176.6,5.5,female,True,True,FR,LAX,667,8,176.6,692.66,Engaged,Flight Discount
u_102724,6,4,4,3,816.17,244.95,1.2,male,True,True,GB,LGA,915,6,1061.12,1027.11,Engaged,Other
u_102725,35,3,5,2,696.25,191.01,5.1,female,True,True,FR,SEA,79,35,887.26,202.73,Frequent,Loyalty Perk
u_102726,28,6,3,2,644.02,127.69,6.6,female,True,False,CA,MIA,39,28,771.71,144.17,Frequent,Flight Discount
u_102727,44,5,5,0,514.09,167.39,2.1,female,True,False,FR,LAX,904,44,681.48,1016.15,Frequent,Loyalty Perk
u_102728,10,3,6,1,348.46,307.04,2.0,female,True,False,AU,ATL,531,10,655.5,606.55,Frequent,Flight Discount
u_102729,44,4,3,1,237.8,285.19,2.4,female,False,True,DE,LGA,544,44,522.99,640.3,Frequent,Loyalty Perk
u_102730,23,1,2,3,151.29,66.87,3.3,female,False,False,US,LGA,1081,23,218.16,1125.82,Frequent,Other
u_102731,39,4,0,1,637.75,0.0,0.0,female,False,True,CA,DFW,767,39,637.75,869.77,Frequent,Family Perk
u_102732,43,4,2,0,777.08,391.26,2.4,female,False,False,US,ORD,511,43,1168.34,670.83,Frequent,Flight Discount
u_102733,13,4,3,3,560.21,331.58,4.9,male,True,True,AU,ATL,446,13,891.79,548.18,Frequent,Other
u_102734,11,0,0,3,0.0,0.0,0.0,female,True,True,US,LAX,470,11,0.0,481.0,Frequent,Loyalty Perk
u_102735,16,1,2,1,257.32,374.86,2.5,female,True,True,US,LAX,838,16,632.18,917.22,Frequent,Flight Discount
u_102736,36,2,0,1,477.73,0.0,0.0,male,True,False,US,ATL,405,36,477.73,488.77,Frequent,Loyalty Perk
u_102737,12,5,4,0,816.0,382.0,1.6,female,False,True,US,JFK,964,12,1198.0,1095.8,Frequent,Hotel Discount
u_102738,45,1,5,0,860.0,181.68,3.1,female,False,True,US,LGA,465,45,1041.68,614.17,Frequent,Loyalty Perk
u_102739,17,3,6,3,173.26,369.6,2.9,male,False,False,FR,ORD,1039,17,542.86,1110.29,Frequent,Other
u_102740,29,0,1,3,0.0,99.22,6.8,male,True,False,US,BOS,97,29,99.22,135.92,Frequent,Hotel Discount
u_102741,35,3,2,0,226.55,121.71,1.7,male,True,True,FR,LGA,55,35,348.26,124.83,Frequent,Other
u_102742,15,2,5,2,233.26,207.8,2.0,male,True,False,US,BOS,332,15,441.06,391.11,Frequent,Flight Discount
u_102743,7,6,3,2,674.95,107.97,6.7,male,True,True,US,JFK,470,7,782.92,555.29,Engaged,Loyalty Perk
u_102744,26,7,4,0,172.61,201.55,6.5,female,False,True,US,JFK,1129,26,374.16,1192.42,Frequent,Flight Discount
u_102745,22,3,4,3,797.23,313.9,3.6,male,True,True,GB,JFK,508,22,1111.13,641.11,Frequent,Family Perk
u_102746,31,5,1,0,311.99,285.8,3.2,male,True,True,CA,JFK,434,31,597.79,524.78,Frequent,New User Perk
u_102747,29,5,6,2,82.16,140.81,2.9,female,True,True,GB,LGA,1151,29,222.97,1202.3,Frequent,Flight Discount
u_102748,33,4,3,3,580.18,67.33,1.0,female,False,True,US,SEA,495,33,647.51,592.75,Frequent,Hotel Discount
u_102749,22,8,1,2,348.69,363.53,1.5,female,False,False,CA,LGA,364,22,712.22,457.22,Frequent,Other
u_102750,12,0,0,1,0.0,0.0,0.0,female,False,True,US,BOS,297,12,0.0,309.0,Frequent,Family Perk
u_102751,17,0,3,1,0.0,347.44,4.2,male,True,True,US,ORD,179,17,347.44,230.74,Frequent,Flight Discount
u_102752,3,6,2,0,134.24,214.17,5.3,male,False,True,US,DFW,589,3,348.41,626.84,Engaged,Other
u_102753,43,6,2,2,850.11,350.23,4.4,female,True,True,DE,LGA,1074,43,1200.34,1237.03,Frequent,Other
u_102754,29,0,2,2,0.0,240.06,1.5,male,True,True,CA,LGA,534,29,240.06,587.01,Frequent,Loyalty Perk
u_102755,22,6,3,3,461.07,195.63,1.4,male,True,True,US,DFW,722,22,656.7,809.67,Frequent,Loyalty Perk
u_102756,37,2,6,0,448.88,157.25,1.5,female,True,True,DE,LGA,1019,37,606.13,1116.61,Frequent,Flight Discount
u_102757,36,0,2,2,0.0,385.04,2.8,female,True,True,US,ORD,1063,36,385.04,1137.5,Frequent,Other
u_102758,10,0,4,2,0.0,272.64,4.9,female,False,True,GB,ORD,403,10,272.64,440.26,Frequent,Other
u_102759,12,7,1,1,256.27,303.66,5.2,female,True,False,FR,SEA,62,12,559.93,129.99,Frequent,Loyalty Perk
u_102760,43,6,1,2,707.95,150.16,2.7,female,True,True,FR,MIA,307,43,858.11,435.81,Frequent,Flight Discount
u_102761,9,3,4,0,533.52,243.5,5.0,male,True,False,AU,SFO,859,9,777.02,945.7,Engaged,Loyalty Perk
u_102762,16,4,0,3,597.23,0.0,0.0,male,False,True,GB,ORD,145,16,597.23,220.72,Frequent,Flight Discount
u_102763,4,1,2,1,155.33,189.43,2.2,female,False,True,US,DFW,733,4,344.76,771.48,Engaged,Other
u_102764,36,6,1,1,239.87,210.78,2.7,female,True,False,US,BOS,575,36,450.65,656.06,Frequent,Flight Discount
u_102765,10,1,0,0,463.09,0.0,0.0,male,False,True,CA,DFW,573,10,463.09,629.31,Frequent,Family Perk
u_102766,11,1,5,2,227.3,268.91,2.8,female,False,False,DE,DFW,516,11,496.21,576.62,Frequent,Other
u_102767,27,4,6,3,606.18,110.77,2.5,female,True,True,US,JFK,823,27,716.95,921.7,Frequent,Loyalty Perk
u_102768,21,3,5,3,387.22,275.8,5.9,female,True,False,DE,ORD,767,21,663.02,854.3,Frequent,Hotel Discount
u_102769,17,5,5,0,733.49,127.08,2.7,male,True,False,GB,JFK,1194,17,860.57,1297.06,Frequent,Hotel Discount
u_102770,11,4,2,1,898.07,59.0,4.0,male,True,False,DE,BOS,317,11,957.07,423.71,Frequent,Flight Discount
u_102771,11,4,1,0,889.98,272.49,6.5,female,True,False,FR,MIA,881,11,1162.47,1008.25,Frequent,Hotel Discount
